Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-03-24 04:00:00,Hungary,Hungary,HU,243.79,279.41,69.73,14.25,entsoe.eu,false,
2023-03-24 05:00:00,Hungary,Hungary,HU,243.99,281.61,67.73,17.4,entsoe.eu,false,
2023-03-24 06:00:00,Hungary,Hungary,HU,212.92,248.77,72.01,24.68,entsoe.eu,false,
2023-03-24 07:00:00,Hungary,Hungary,HU,186.68,222.13,74.72,31.96,entsoe.eu,false,
2023-03-24 08:00:00,Hungary,Hungary,HU,168.26,200.52,78.08,38.1,entsoe.eu,false,
2023-03-24 09:00:00,Hungary,Hungary,HU,162.4,196.6,77.54,38.59,entsoe.eu,false,
2023-03-24 10:00:00,Hungary,Hungary,HU,162.71,198.77,76.97,39.06,entsoe.eu,false,
2023-03-24 11:00:00,Hungary,Hungary,HU,166.53,204.52,75.78,38.56,entsoe.eu,false,
2023-03-24 12:00:00,Hungary,Hungary,HU,172.5,210.96,74.94,36.64,entsoe.eu,false,
2023-03-24 13:00:00,Hungary,Hungary,HU,185.92,225.21,73.31,31.61,entsoe.eu,false,
2023-03-24 14:00:00,Hungary,Hungary,HU,211.84,252.1,69.87,24.33,entsoe.eu,false,
2023-03-24 15:00:00,Hungary,Hungary,HU,243.45,284.11,66.11,18.13,entsoe.eu,false,
2023-03-24 16:00:00,Hungary,Hungary,HU,246.59,285.96,66.02,18.06,entsoe.eu,false,
2023-03-24 17:00:00,Hungary,Hungary,HU,235.33,269.74,70.87,23.26,entsoe.eu,false,
2023-03-24 18:00:00,Hungary,Hungary,HU,246.81,282.67,68.16,20.99,entsoe.eu,false,
2023-03-24 19:00:00,Hungary,Hungary,HU,240.75,276.19,68.35,18.52,entsoe.eu,false,
2023-03-24 20:00:00,Hungary,Hungary,HU,240.1,276.45,67.88,15.17,entsoe.eu,false,
2023-03-24 21:00:00,Hungary,Hungary,HU,236.38,271.26,69.1,13.85,entsoe.eu,false,
2023-03-24 22:00:00,Hungary,Hungary,HU,227.88,260.98,71.15,13.65,entsoe.eu,false,
2023-03-24 23:00:00,Hungary,Hungary,HU,209.73,241.36,74.44,17.4,entsoe.eu,false,
2023-03-25 00:00:00,Hungary,Hungary,HU,205.1,235.92,75.08,17.01,entsoe.eu,false,
2023-03-25 01:00:00,Hungary,Hungary,HU,199.05,230.94,75.34,18.13,entsoe.eu,false,
2023-03-25 02:00:00,Hungary,Hungary,HU,191.65,224.6,75.72,20.7,entsoe.eu,false,
2023-03-25 03:00:00,Hungary,Hungary,HU,187.78,218.63,76.9,20.29,entsoe.eu,false,
2023-03-25 04:00:00,Hungary,Hungary,HU,185.08,215.62,77.02,19.18,entsoe.eu,false,
2023-03-25 05:00:00,Hungary,Hungary,HU,185.84,217.45,76.27,19.79,entsoe.eu,false,
2023-03-25 06:00:00,Hungary,Hungary,HU,178.42,209.47,77.23,23.19,entsoe.eu,false,
2023-03-25 07:00:00,Hungary,Hungary,HU,165.36,193.61,79.22,27.09,entsoe.eu,false,
2023-03-25 08:00:00,Hungary,Hungary,HU,152.54,180.69,80.06,30.72,entsoe.eu,false,
2023-03-25 09:00:00,Hungary,Hungary,HU,155.69,186.65,78.85,34.0,entsoe.eu,false,
2023-03-25 10:00:00,Hungary,Hungary,HU,166.28,199.94,76.62,33.76,entsoe.eu,false,
2023-03-25 11:00:00,Hungary,Hungary,HU,174.34,208.67,76.25,36.86,entsoe.eu,false,
2023-03-25 12:00:00,Hungary,Hungary,HU,164.41,196.61,78.75,37.58,entsoe.eu,false,
2023-03-25 13:00:00,Hungary,Hungary,HU,186.94,221.26,75.03,30.68,entsoe.eu,false,
2023-03-25 14:00:00,Hungary,Hungary,HU,174.52,206.25,77.31,29.0,entsoe.eu,false,
2023-03-25 15:00:00,Hungary,Hungary,HU,172.2,204.61,77.52,26.19,entsoe.eu,false,
2023-03-25 16:00:00,Hungary,Hungary,HU,189.36,221.39,75.42,20.48,entsoe.eu,false,
2023-03-25 17:00:00,Hungary,Hungary,HU,181.82,212.99,77.11,26.81,entsoe.eu,false,
2023-03-25 18:00:00,Hungary,Hungary,HU,192.89,221.62,77.58,26.52,entsoe.eu,false,
2023-03-25 19:00:00,Hungary,Hungary,HU,185.14,215.07,77.72,26.29,entsoe.eu,false,
2023-03-25 20:00:00,Hungary,Hungary,HU,189.78,221.94,76.11,23.95,entsoe.eu,false,
2023-03-25 21:00:00,Hungary,Hungary,HU,198.12,230.87,74.9,20.74,entsoe.eu,false,
2023-03-25 22:00:00,Hungary,Hungary,HU,192.27,223.37,76.38,20.54,entsoe.eu,false,
2023-03-25 23:00:00,Hungary,Hungary,HU,196.79,229.18,75.2,18.61,entsoe.eu,false,
2023-03-26 00:00:00,Hungary,Hungary,HU,182.3,212.55,77.48,19.1,entsoe.eu,false,
2023-03-26 01:00:00,Hungary,Hungary,HU,191.08,222.34,76.05,16.77,entsoe.eu,false,
2023-03-26 02:00:00,Hungary,Hungary,HU,196.7,228.79,74.68,15.42,entsoe.eu,false,
2023-03-26 03:00:00,Hungary,Hungary,HU,193.48,224.94,74.87,14.48,entsoe.eu,false,
2023-03-26 04:00:00,Hungary,Hungary,HU,207.72,238.94,73.58,13.49,entsoe.eu,false,
2023-03-26 05:00:00,Hungary,Hungary,HU,203.04,234.58,73.85,17.65,entsoe.eu,false,
2023-03-26 06:00:00,Hungary,Hungary,HU,184.47,213.93,76.77,29.01,entsoe.eu,false,
2023-03-26 07:00:00,Hungary,Hungary,HU,171.79,201.99,77.86,33.93,entsoe.eu,false,
2023-03-26 08:00:00,Hungary,Hungary,HU,167.13,198.64,77.67,37.81,entsoe.eu,false,
2023-03-26 09:00:00,Hungary,Hungary,HU,168.93,200.13,77.47,37.96,entsoe.eu,false,
2023-03-26 10:00:00,Hungary,Hungary,HU,172.82,204.21,77.08,37.17,entsoe.eu,false,
2023-03-26 11:00:00,Hungary,Hungary,HU,175.64,207.85,76.86,37.83,entsoe.eu,false,
2023-03-26 12:00:00,Hungary,Hungary,HU,170.32,201.36,78.11,38.52,entsoe.eu,false,
2023-03-26 13:00:00,Hungary,Hungary,HU,182.51,215.34,75.69,32.6,entsoe.eu,false,
2023-03-26 14:00:00,Hungary,Hungary,HU,192.29,224.44,75.19,28.16,entsoe.eu,false,
2023-03-26 15:00:00,Hungary,Hungary,HU,189.2,222.28,75.76,21.29,entsoe.eu,false,
2023-03-26 16:00:00,Hungary,Hungary,HU,206.07,240.4,73.75,18.48,entsoe.eu,false,
2023-03-26 17:00:00,Hungary,Hungary,HU,212.45,246.23,74.26,23.97,entsoe.eu,false,
2023-03-26 18:00:00,Hungary,Hungary,HU,212.19,245.53,73.47,23.3,entsoe.eu,false,
2023-03-26 19:00:00,Hungary,Hungary,HU,203.74,237.35,73.91,20.53,entsoe.eu,false,
2023-03-26 20:00:00,Hungary,Hungary,HU,194.07,226.47,75.14,18.67,entsoe.eu,false,
2023-03-26 21:00:00,Hungary,Hungary,HU,194.5,228.36,74.32,16.15,entsoe.eu,false,
2023-03-26 22:00:00,Hungary,Hungary,HU,226.25,260.16,71.44,10.74,entsoe.eu,false,
2023-03-26 23:00:00,Hungary,Hungary,HU,226.54,261.12,70.57,10.72,entsoe.eu,false,
2023-03-27 00:00:00,Hungary,Hungary,HU,232.45,267.73,69.81,10.22,entsoe.eu,false,
2023-03-27 01:00:00,Hungary,Hungary,HU,233.91,270.08,68.86,10.0,entsoe.eu,false,
2023-03-27 02:00:00,Hungary,Hungary,HU,233.23,270.2,68.36,11.44,entsoe.eu,false,
2023-03-27 03:00:00,Hungary,Hungary,HU,228.76,268.2,68.28,15.93,entsoe.eu,false,
2023-03-27 04:00:00,Hungary,Hungary,HU,255.2,297.35,63.14,18.92,entsoe.eu,false,
2023-03-27 05:00:00,Hungary,Hungary,HU,261.45,303.65,62.36,21.4,entsoe.eu,false,
2023-03-27 06:00:00,Hungary,Hungary,HU,283.13,326.54,58.84,21.4,entsoe.eu,false,
2023-03-27 07:00:00,Hungary,Hungary,HU,265.69,306.43,61.68,23.76,entsoe.eu,false,
2023-03-27 08:00:00,Hungary,Hungary,HU,258.17,297.61,62.69,24.35,entsoe.eu,false,
2023-03-27 09:00:00,Hungary,Hungary,HU,253.93,294.9,62.19,23.74,entsoe.eu,false,
2023-03-27 10:00:00,Hungary,Hungary,HU,249.23,288.47,63.71,25.42,entsoe.eu,false,
2023-03-27 11:00:00,Hungary,Hungary,HU,253.06,292.47,62.97,24.78,entsoe.eu,false,
2023-03-27 12:00:00,Hungary,Hungary,HU,249.02,288.8,63.17,23.65,entsoe.eu,false,
2023-03-27 13:00:00,Hungary,Hungary,HU,239.0,276.06,65.76,25.15,entsoe.eu,false,
2023-03-27 14:00:00,Hungary,Hungary,HU,229.59,265.41,67.56,25.96,entsoe.eu,false,
2023-03-27 15:00:00,Hungary,Hungary,HU,242.83,278.82,66.06,24.6,entsoe.eu,false,
2023-03-27 16:00:00,Hungary,Hungary,HU,250.24,288.81,64.27,25.05,entsoe.eu,false,
2023-03-27 17:00:00,Hungary,Hungary,HU,251.52,292.03,63.52,26.28,entsoe.eu,false,
2023-03-27 18:00:00,Hungary,Hungary,HU,247.55,287.96,64.16,26.8,entsoe.eu,false,
2023-03-27 19:00:00,Hungary,Hungary,HU,246.31,287.88,63.95,25.73,entsoe.eu,false,
2023-03-27 20:00:00,Hungary,Hungary,HU,233.99,273.0,66.34,24.65,entsoe.eu,false,
2023-03-27 21:00:00,Hungary,Hungary,HU,216.76,253.01,69.84,25.41,entsoe.eu,false,
2023-03-27 22:00:00,Hungary,Hungary,HU,225.02,259.37,69.13,19.98,entsoe.eu,false,
2023-03-27 23:00:00,Hungary,Hungary,HU,240.9,274.03,67.58,19.03,entsoe.eu,false,
2023-03-28 00:00:00,Hungary,Hungary,HU,253.6,287.69,65.48,18.95,entsoe.eu,false,
2023-03-28 01:00:00,Hungary,Hungary,HU,254.57,288.95,64.94,19.37,entsoe.eu,false,
2023-03-28 02:00:00,Hungary,Hungary,HU,256.44,291.44,64.47,18.21,entsoe.eu,false,
2023-03-28 03:00:00,Hungary,Hungary,HU,262.2,299.06,63.11,17.53,entsoe.eu,false,
2023-03-28 04:00:00,Hungary,Hungary,HU,267.26,305.31,61.92,20.26,entsoe.eu,false,
2023-03-28 05:00:00,Hungary,Hungary,HU,253.31,292.33,63.87,25.59,entsoe.eu,false,
2023-03-28 06:00:00,Hungary,Hungary,HU,214.43,251.95,69.81,34.71,entsoe.eu,false,
2023-03-28 07:00:00,Hungary,Hungary,HU,186.09,219.51,75.26,41.1,entsoe.eu,false,
2023-03-28 08:00:00,Hungary,Hungary,HU,185.84,221.56,73.96,40.17,entsoe.eu,false,
2023-03-28 09:00:00,Hungary,Hungary,HU,192.96,229.62,72.41,37.27,entsoe.eu,false,
2023-03-28 10:00:00,Hungary,Hungary,HU,193.05,229.3,72.51,36.25,entsoe.eu,false,
2023-03-28 11:00:00,Hungary,Hungary,HU,174.89,205.48,76.86,38.16,entsoe.eu,false,
2023-03-28 12:00:00,Hungary,Hungary,HU,176.79,208.64,75.91,37.15,entsoe.eu,false,
2023-03-28 13:00:00,Hungary,Hungary,HU,174.06,204.68,76.79,37.81,entsoe.eu,false,
2023-03-28 14:00:00,Hungary,Hungary,HU,181.42,214.68,75.02,36.8,entsoe.eu,false,
2023-03-28 15:00:00,Hungary,Hungary,HU,211.08,247.87,69.91,31.13,entsoe.eu,false,
2023-03-28 16:00:00,Hungary,Hungary,HU,239.99,279.06,65.69,26.3,entsoe.eu,false,
2023-03-28 17:00:00,Hungary,Hungary,HU,265.74,306.5,61.92,22.97,entsoe.eu,false,
2023-03-28 18:00:00,Hungary,Hungary,HU,277.79,319.8,61.36,20.82,entsoe.eu,false,
2023-03-28 19:00:00,Hungary,Hungary,HU,263.21,303.33,63.13,19.64,entsoe.eu,false,
2023-03-28 20:00:00,Hungary,Hungary,HU,265.54,306.06,62.45,15.0,entsoe.eu,false,
2023-03-28 21:00:00,Hungary,Hungary,HU,262.87,301.89,63.56,14.01,entsoe.eu,false,
2023-03-28 22:00:00,Hungary,Hungary,HU,253.23,291.7,65.37,10.49,entsoe.eu,false,
2023-03-28 23:00:00,Hungary,Hungary,HU,257.17,295.68,64.72,10.59,entsoe.eu,false,
2023-03-29 00:00:00,Hungary,Hungary,HU,264.14,302.45,63.59,10.29,entsoe.eu,false,
2023-03-29 01:00:00,Hungary,Hungary,HU,265.85,304.79,63.35,9.94,entsoe.eu,false,
2023-03-29 02:00:00,Hungary,Hungary,HU,263.52,302.62,63.98,9.62,entsoe.eu,false,
2023-03-29 03:00:00,Hungary,Hungary,HU,269.7,311.0,63.37,10.72,entsoe.eu,false,
2023-03-29 04:00:00,Hungary,Hungary,HU,272.71,314.93,61.85,15.09,entsoe.eu,false,
2023-03-29 05:00:00,Hungary,Hungary,HU,254.37,295.61,65.02,21.56,entsoe.eu,false,
2023-03-29 06:00:00,Hungary,Hungary,HU,234.61,274.47,66.69,26.91,entsoe.eu,false,
2023-03-29 07:00:00,Hungary,Hungary,HU,222.05,261.27,68.33,29.93,entsoe.eu,false,
2023-03-29 08:00:00,Hungary,Hungary,HU,203.25,241.02,71.14,33.62,entsoe.eu,false,
2023-03-29 09:00:00,Hungary,Hungary,HU,187.34,224.76,73.55,37.55,entsoe.eu,false,
2023-03-29 10:00:00,Hungary,Hungary,HU,172.77,207.01,76.96,38.87,entsoe.eu,false,
2023-03-29 11:00:00,Hungary,Hungary,HU,180.33,215.96,75.11,37.76,entsoe.eu,false,
2023-03-29 12:00:00,Hungary,Hungary,HU,194.27,229.9,72.91,34.4,entsoe.eu,false,
2023-03-29 13:00:00,Hungary,Hungary,HU,201.34,240.2,71.24,30.29,entsoe.eu,false,
2023-03-29 14:00:00,Hungary,Hungary,HU,216.78,258.67,68.68,23.06,entsoe.eu,false,
2023-03-29 15:00:00,Hungary,Hungary,HU,242.36,284.87,64.92,20.04,entsoe.eu,false,
2023-03-29 16:00:00,Hungary,Hungary,HU,253.59,293.65,64.79,20.25,entsoe.eu,false,
2023-03-29 17:00:00,Hungary,Hungary,HU,253.73,293.02,66.32,22.0,entsoe.eu,false,
2023-03-29 18:00:00,Hungary,Hungary,HU,253.68,293.64,66.48,21.15,entsoe.eu,false,
2023-03-29 19:00:00,Hungary,Hungary,HU,251.55,293.17,65.71,17.88,entsoe.eu,false,
2023-03-29 20:00:00,Hungary,Hungary,HU,253.54,294.53,65.95,15.34,entsoe.eu,false,
2023-03-29 21:00:00,Hungary,Hungary,HU,252.32,292.84,66.85,14.72,entsoe.eu,false,
2023-03-29 22:00:00,Hungary,Hungary,HU,250.95,292.0,67.03,14.54,entsoe.eu,false,
2023-03-29 23:00:00,Hungary,Hungary,HU,249.38,290.13,67.0,13.29,entsoe.eu,false,
2023-03-30 00:00:00,Hungary,Hungary,HU,248.45,288.9,67.06,13.04,entsoe.eu,false,
2023-03-30 01:00:00,Hungary,Hungary,HU,242.87,282.99,67.61,13.12,entsoe.eu,false,
2023-03-30 02:00:00,Hungary,Hungary,HU,246.42,287.61,67.39,14.42,entsoe.eu,false,
2023-03-30 03:00:00,Hungary,Hungary,HU,251.23,293.41,66.81,15.84,entsoe.eu,false,
2023-03-30 04:00:00,Hungary,Hungary,HU,263.0,306.42,64.02,16.23,entsoe.eu,false,
2023-03-30 05:00:00,Hungary,Hungary,HU,255.03,296.92,65.67,20.86,entsoe.eu,false,
2023-03-30 06:00:00,Hungary,Hungary,HU,240.1,282.11,66.35,23.23,entsoe.eu,false,
2023-03-30 07:00:00,Hungary,Hungary,HU,219.22,258.55,68.85,27.42,entsoe.eu,false,
2023-03-30 08:00:00,Hungary,Hungary,HU,195.86,232.17,73.11,30.29,entsoe.eu,false,
2023-03-30 09:00:00,Hungary,Hungary,HU,197.35,234.73,71.9,30.65,entsoe.eu,false,
2023-03-30 10:00:00,Hungary,Hungary,HU,200.84,239.43,71.07,29.85,entsoe.eu,false,
2023-03-30 11:00:00,Hungary,Hungary,HU,205.99,244.71,70.42,29.9,entsoe.eu,false,
2023-03-30 12:00:00,Hungary,Hungary,HU,215.83,254.94,69.17,27.0,entsoe.eu,false,
2023-03-30 13:00:00,Hungary,Hungary,HU,227.25,266.68,67.92,22.92,entsoe.eu,false,
2023-03-30 14:00:00,Hungary,Hungary,HU,244.71,285.97,65.34,20.32,entsoe.eu,false,
2023-03-30 15:00:00,Hungary,Hungary,HU,252.14,293.93,65.29,19.9,entsoe.eu,false,
2023-03-30 16:00:00,Hungary,Hungary,HU,250.11,290.55,66.34,20.22,entsoe.eu,false,
2023-03-30 17:00:00,Hungary,Hungary,HU,248.81,287.66,67.81,22.35,entsoe.eu,false,
2023-03-30 18:00:00,Hungary,Hungary,HU,248.17,287.46,67.73,21.83,entsoe.eu,false,
2023-03-30 19:00:00,Hungary,Hungary,HU,245.78,283.86,67.37,17.95,entsoe.eu,false,
2023-03-30 20:00:00,Hungary,Hungary,HU,248.03,285.16,67.22,15.86,entsoe.eu,false,
2023-03-30 21:00:00,Hungary,Hungary,HU,233.18,267.73,69.83,17.64,entsoe.eu,false,
2023-03-30 22:00:00,Hungary,Hungary,HU,216.79,248.52,72.84,19.48,entsoe.eu,false,
2023-03-30 23:00:00,Hungary,Hungary,HU,217.97,249.05,72.7,18.21,entsoe.eu,false,
2023-03-31 00:00:00,Hungary,Hungary,HU,224.81,257.28,71.16,16.08,entsoe.eu,false,
2023-03-31 01:00:00,Hungary,Hungary,HU,227.73,260.79,70.47,15.73,entsoe.eu,false,
2023-03-31 02:00:00,Hungary,Hungary,HU,229.99,263.86,70.22,15.86,entsoe.eu,false,
2023-03-31 03:00:00,Hungary,Hungary,HU,242.04,277.38,68.67,14.96,entsoe.eu,false,
2023-03-31 04:00:00,Hungary,Hungary,HU,248.89,286.56,66.42,17.65,entsoe.eu,false,
2023-03-31 05:00:00,Hungary,Hungary,HU,242.83,281.43,67.9,24.21,entsoe.eu,false,
2023-03-31 06:00:00,Hungary,Hungary,HU,226.09,264.81,69.23,28.59,entsoe.eu,false,
2023-03-31 07:00:00,Hungary,Hungary,HU,213.29,251.97,70.55,34.39,entsoe.eu,false,
2023-03-31 08:00:00,Hungary,Hungary,HU,200.85,237.35,72.66,37.11,entsoe.eu,false,
2023-03-31 09:00:00,Hungary,Hungary,HU,188.52,223.14,74.83,39.22,entsoe.eu,false,
2023-03-31 10:00:00,Hungary,Hungary,HU,183.77,219.1,74.64,38.82,entsoe.eu,false,
2023-03-31 11:00:00,Hungary,Hungary,HU,188.56,224.7,73.94,36.57,entsoe.eu,false,
2023-03-31 12:00:00,Hungary,Hungary,HU,195.96,233.8,72.36,34.66,entsoe.eu,false,
2023-03-31 13:00:00,Hungary,Hungary,HU,195.2,230.48,73.67,33.53,entsoe.eu,false,
2023-03-31 14:00:00,Hungary,Hungary,HU,210.69,248.54,70.4,28.13,entsoe.eu,false,
2023-03-31 15:00:00,Hungary,Hungary,HU,220.25,259.04,69.03,26.47,entsoe.eu,false,
2023-03-31 16:00:00,Hungary,Hungary,HU,224.25,262.37,69.28,26.82,entsoe.eu,false,
2023-03-31 17:00:00,Hungary,Hungary,HU,225.31,261.55,70.87,28.37,entsoe.eu,false,
2023-03-31 18:00:00,Hungary,Hungary,HU,234.28,272.24,68.82,24.83,entsoe.eu,false,
2023-03-31 19:00:00,Hungary,Hungary,HU,233.39,273.39,67.21,19.43,entsoe.eu,false,
2023-03-31 20:00:00,Hungary,Hungary,HU,222.49,258.75,70.47,18.4,entsoe.eu,false,
2023-03-31 21:00:00,Hungary,Hungary,HU,212.76,246.22,71.96,15.93,entsoe.eu,false,
2023-03-31 22:00:00,Hungary,Hungary,HU,194.41,230.07,73.79,20.03,entsoe.eu,false,
2023-03-31 23:00:00,Hungary,Hungary,HU,192.96,228.31,74.23,19.2,entsoe.eu,false,
2023-04-01 00:00:00,Hungary,Hungary,HU,195.36,230.09,74.43,18.99,entsoe.eu,false,
2023-04-01 01:00:00,Hungary,Hungary,HU,193.01,227.12,74.91,18.84,entsoe.eu,false,
2023-04-01 02:00:00,Hungary,Hungary,HU,196.86,231.42,74.26,18.05,entsoe.eu,false,
2023-04-01 03:00:00,Hungary,Hungary,HU,195.46,229.49,75.02,20.12,entsoe.eu,false,
2023-04-01 04:00:00,Hungary,Hungary,HU,195.12,230.13,74.88,19.85,entsoe.eu,false,
2023-04-01 05:00:00,Hungary,Hungary,HU,186.09,220.47,76.01,24.24,entsoe.eu,false,
2023-04-01 06:00:00,Hungary,Hungary,HU,154.14,185.62,80.51,31.38,entsoe.eu,false,
2023-04-01 07:00:00,Hungary,Hungary,HU,150.35,183.34,80.03,35.02,entsoe.eu,false,
2023-04-01 08:00:00,Hungary,Hungary,HU,155.26,189.84,78.99,38.51,entsoe.eu,false,
2023-04-01 09:00:00,Hungary,Hungary,HU,141.83,174.89,81.12,41.24,entsoe.eu,false,
2023-04-01 10:00:00,Hungary,Hungary,HU,151.6,186.02,79.13,39.84,entsoe.eu,false,
2023-04-01 11:00:00,Hungary,Hungary,HU,157.14,192.46,78.02,37.51,entsoe.eu,false,
2023-04-01 12:00:00,Hungary,Hungary,HU,154.0,187.7,79.18,36.19,entsoe.eu,false,
2023-04-01 13:00:00,Hungary,Hungary,HU,149.47,181.17,80.51,33.06,entsoe.eu,false,
2023-04-01 14:00:00,Hungary,Hungary,HU,149.76,181.89,80.97,30.13,entsoe.eu,false,
2023-04-01 15:00:00,Hungary,Hungary,HU,171.81,206.18,77.42,26.19,entsoe.eu,false,
2023-04-01 16:00:00,Hungary,Hungary,HU,175.5,206.31,79.16,27.1,entsoe.eu,false,
2023-04-01 17:00:00,Hungary,Hungary,HU,190.47,222.61,77.07,27.5,entsoe.eu,false,
2023-04-01 18:00:00,Hungary,Hungary,HU,188.61,221.77,76.32,27.75,entsoe.eu,false,
2023-04-01 19:00:00,Hungary,Hungary,HU,181.32,213.02,78.15,29.12,entsoe.eu,false,
2023-04-01 20:00:00,Hungary,Hungary,HU,184.45,215.88,77.45,24.47,entsoe.eu,false,
2023-04-01 21:00:00,Hungary,Hungary,HU,182.87,213.57,77.63,21.06,entsoe.eu,false,
2023-04-01 22:00:00,Hungary,Hungary,HU,190.73,222.67,75.64,17.7,entsoe.eu,false,
2023-04-01 23:00:00,Hungary,Hungary,HU,193.92,226.34,74.62,14.8,entsoe.eu,false,
2023-04-02 00:00:00,Hungary,Hungary,HU,192.04,223.89,74.71,13.69,entsoe.eu,false,
2023-04-02 01:00:00,Hungary,Hungary,HU,187.78,219.2,75.0,12.83,entsoe.eu,false,
2023-04-02 02:00:00,Hungary,Hungary,HU,191.66,223.78,74.16,12.89,entsoe.eu,false,
2023-04-02 03:00:00,Hungary,Hungary,HU,192.59,224.3,74.14,13.72,entsoe.eu,false,
2023-04-02 04:00:00,Hungary,Hungary,HU,196.29,227.92,73.91,13.85,entsoe.eu,false,
2023-04-02 05:00:00,Hungary,Hungary,HU,187.88,220.03,74.36,17.39,entsoe.eu,false,
2023-04-02 06:00:00,Hungary,Hungary,HU,174.97,208.98,75.26,22.97,entsoe.eu,false,
2023-04-02 07:00:00,Hungary,Hungary,HU,158.69,191.7,78.0,30.65,entsoe.eu,false,
2023-04-02 08:00:00,Hungary,Hungary,HU,135.6,165.03,82.68,36.98,entsoe.eu,false,
2023-04-02 09:00:00,Hungary,Hungary,HU,144.98,176.44,80.66,37.01,entsoe.eu,false,
2023-04-02 10:00:00,Hungary,Hungary,HU,137.27,168.66,81.71,39.21,entsoe.eu,false,
2023-04-02 11:00:00,Hungary,Hungary,HU,140.68,171.83,81.58,37.7,entsoe.eu,false,
2023-04-02 12:00:00,Hungary,Hungary,HU,134.08,165.4,81.82,36.5,entsoe.eu,false,
2023-04-02 13:00:00,Hungary,Hungary,HU,129.71,161.42,81.97,33.44,entsoe.eu,false,
2023-04-02 14:00:00,Hungary,Hungary,HU,146.92,180.02,79.36,31.05,entsoe.eu,false,
2023-04-02 15:00:00,Hungary,Hungary,HU,157.39,191.28,77.4,28.14,entsoe.eu,false,
2023-04-02 16:00:00,Hungary,Hungary,HU,172.5,205.42,76.65,27.22,entsoe.eu,false,
2023-04-02 17:00:00,Hungary,Hungary,HU,185.91,217.6,76.73,29.9,entsoe.eu,false,
2023-04-02 18:00:00,Hungary,Hungary,HU,192.35,224.84,76.18,30.35,entsoe.eu,false,
2023-04-02 19:00:00,Hungary,Hungary,HU,194.52,226.8,74.92,24.99,entsoe.eu,false,
2023-04-02 20:00:00,Hungary,Hungary,HU,197.61,229.62,74.85,22.45,entsoe.eu,false,
2023-04-02 21:00:00,Hungary,Hungary,HU,199.99,232.26,74.15,19.16,entsoe.eu,false,
2023-04-02 22:00:00,Hungary,Hungary,HU,189.02,220.94,74.82,17.67,entsoe.eu,false,
2023-04-02 23:00:00,Hungary,Hungary,HU,195.3,227.64,73.59,15.63,entsoe.eu,false,
2023-04-03 00:00:00,Hungary,Hungary,HU,207.86,240.87,71.87,14.06,entsoe.eu,false,
2023-04-03 01:00:00,Hungary,Hungary,HU,204.73,236.99,72.67,14.25,entsoe.eu,false,
2023-04-03 02:00:00,Hungary,Hungary,HU,211.4,244.6,71.43,15.15,entsoe.eu,false,
2023-04-03 03:00:00,Hungary,Hungary,HU,215.2,249.69,70.99,16.0,entsoe.eu,false,
2023-04-03 04:00:00,Hungary,Hungary,HU,235.92,272.05,67.87,22.45,entsoe.eu,false,
2023-04-03 05:00:00,Hungary,Hungary,HU,229.04,264.34,69.55,28.57,entsoe.eu,false,
2023-04-03 06:00:00,Hungary,Hungary,HU,197.31,231.19,74.11,34.66,entsoe.eu,false,
2023-04-03 07:00:00,Hungary,Hungary,HU,159.54,194.47,78.28,39.01,entsoe.eu,false,
2023-04-03 08:00:00,Hungary,Hungary,HU,148.42,184.02,79.14,41.15,entsoe.eu,false,
2023-04-03 09:00:00,Hungary,Hungary,HU,140.6,175.93,80.12,42.06,entsoe.eu,false,
2023-04-03 10:00:00,Hungary,Hungary,HU,140.48,175.16,80.67,42.49,entsoe.eu,false,
2023-04-03 11:00:00,Hungary,Hungary,HU,143.09,177.8,80.44,41.97,entsoe.eu,false,
2023-04-03 12:00:00,Hungary,Hungary,HU,143.71,177.49,80.93,41.95,entsoe.eu,false,
2023-04-03 13:00:00,Hungary,Hungary,HU,144.12,176.79,81.24,41.01,entsoe.eu,false,
2023-04-03 14:00:00,Hungary,Hungary,HU,158.84,192.36,78.81,37.61,entsoe.eu,false,
2023-04-03 15:00:00,Hungary,Hungary,HU,183.51,216.75,75.36,31.72,entsoe.eu,false,
2023-04-03 16:00:00,Hungary,Hungary,HU,218.35,252.62,70.86,29.38,entsoe.eu,false,
2023-04-03 17:00:00,Hungary,Hungary,HU,230.3,263.18,69.96,27.59,entsoe.eu,false,
